City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
287,dachnoye,43.0847,44.7358,20.200000000000045,82,0,2.0,RU,1691360128
288,sirte,31.2089,16.5887,26.170000000000016,64,0,3.77,LY,1691360004
289,goniri,11.4833,12.3144,23.07000000000005,85,90,3.96,NG,1691360128
290,hirara,24.8,125.2833,28.150000000000034,94,75,9.77,JP,1691360129
291,poronaysk,49.2167,143.1167,15.32000000000005,80,0,0.73,RU,1691360129
292,illapel,-31.6308,-71.1653,16.400000000000034,71,97,1.77,CL,1691360129
293,taroa,8.7058,171.2275,28.220000000000027,80,95,8.19,MH,1691359836
294,roxas,11.5853,122.7511,25.08000000000004,84,26,3.18,PH,1691360129
295,magadan,59.5667,150.8,11.410000000000025,56,99,5.51,RU,1691359998
296,salinopolis,-0.6136,-47.3561,26.939999999999998,81,46,6.15,BR,1691359948
297,dryden,49.7833,-92.7503,26.160000000000025,44,40,4.12,CA,1691360130
298,saint george's,12.0564,-61.7485,29.82000000000005,74,20,4.63,GD,1691360130
299,nemuro,43.3236,145.575,14.629999999999995,98,100,5.65,JP,1691360130
300,praia,14.9215,-23.5087,27.30000000000001,74,75,5.14,CV,1691360130
301,howrah,22.5892,88.3103,29.0,84,75,4.12,IN,1691359896
302,kurumkan,54.3,110.3,15.810000000000002,90,100,1.5,RU,1691360131
303,benguela,-12.5763,13.4055,19.939999999999998,88,28,1.29,AO,1691360131
304,upington,-28.4478,21.2561,15.210000000000036,29,0,4.12,ZA,1691359978
305,ilha de mocambique,-15.0342,40.7358,23.760000000000048,82,7,6.13,MZ,1691360131
306,fortuna,40.5982,-124.1573,23.29000000000002,75,0,9.26,US,1691360131
307,mutki,38.4094,41.9186,21.879999999999995,31,1,1.05,TR,1691360131
308,shingu,33.7333,135.9833,26.170000000000016,93,99,4.26,JP,1691360132
309,arkhangel'sk,64.5401,40.5433,12.870000000000005,90,59,1.33,RU,1691359941
310,dudinka,69.4058,86.1778,15.900000000000034,66,17,1.71,RU,1691359970
311,laojunmiao,39.8333,97.7333,21.180000000000007,28,74,1.66,CN,1691360132
312,kailua-kona,19.6406,-155.9956,29.600000000000023,73,20,4.12,US,1691360132
313,porto de moz,-1.7483,-52.2383,29.510000000000048,52,68,1.32,BR,1691360132
314,hobyo,5.3505,48.5268,24.77000000000004,85,80,12.28,SO,1691360132
315,chom thong,18.4174,98.6743,24.140000000000043,97,100,1.28,TH,1691360133
316,huarmey,-10.0681,-78.1522,20.960000000000036,74,14,5.07,PE,1691360133
317,nouadhibou,20.931,-17.0347,20.99000000000001,88,66,6.17,MR,1691360133
318,rio grande,-32.035,-52.0986,24.060000000000002,82,0,3.78,BR,1691360133
319,ardestan,33.3761,52.3694,28.939999999999998,24,26,1.36,IR,1691360133
320,chamical,-30.36,-66.314,22.58000000000004,34,0,8.62,AR,1691360134
321,port moresby,-9.4431,147.1797,22.83000000000004,69,6,2.05,PG,1691360134
322,aykhal,66.0,111.5,12.439999999999998,56,100,3.49,RU,1691360134
323,midvagur,62.0511,-7.1939,11.460000000000036,93,100,3.09,FO,1691360134
324,bangor trident base,47.7227,-122.7145,26.920000000000016,63,96,1.49,US,1691360134
325,palangkaraya,-2.2,113.8333,23.55000000000001,95,99,0.54,ID,1691360134
326,geraldton,-28.7667,114.6,15.230000000000018,94,100,2.06,AU,1691360007
327,praia da vitoria,38.7333,-27.0667,23.140000000000043,83,20,3.44,PT,1691360135
328,georgetown,5.4112,100.3354,26.960000000000036,89,20,1.03,MY,1691359911
329,sillod,20.3,75.65,22.360000000000014,84,98,7.08,IN,1691360135
330,kingston,17.997,-76.7936,33.47000000000003,69,20,10.8,JM,1691359932
331,tarinkot,32.6268,65.8733,24.77000000000004,29,0,2.11,AF,1691360135
332,massawa,15.6097,39.45,34.56,51,41,3.25,ER,1691360136
333,saldanha,-33.0117,17.9442,12.920000000000016,90,0,3.93,ZA,1691360136
334,lerwick,60.1545,-1.1494,10.0,83,32,2.67,GB,1691360136
335,pochinki,54.6988,44.8668,19.260000000000048,74,0,2.36,RU,1691360136
336,sur,22.5667,59.5289,29.939999999999998,63,100,4.19,OM,1691359536
337,tataouine,32.9297,10.4518,25.720000000000027,49,0,2.98,TN,1691359536
338,pionerskiy,54.9508,20.2275,20.420000000000016,86,64,4.76,RU,1691360137
339,punta del este,-34.9667,-54.95,15.060000000000002,94,100,3.09,UY,1691360137
340,dartmouth,44.6713,-63.5772,24.460000000000036,58,8,6.17,CA,1691359929
341,caleta de carquin,-11.0925,-77.6267,20.450000000000045,73,25,5.5,PE,1691359972
342,ciudad lazaro cardenas,17.9583,-102.2,30.210000000000036,67,78,2.86,MX,1691359274
343,trat,12.5,102.5,24.5,97,100,1.4,TH,1691360137
344,puerto baquerizo moreno,-0.9,-89.6,26.55000000000001,69,40,6.17,EC,1691360137
345,richards bay,-28.783,32.0377,17.08000000000004,82,0,3.38,ZA,1691360138
346,whakatane,-37.9585,176.9854,11.54000000000002,93,100,0.74,NZ,1691360138
347,n'zeto,-7.2312,12.8666,21.370000000000005,93,27,2.46,AO,1691360051
348,sisimiut,66.9395,-53.6735,9.379999999999995,69,21,3.28,GL,1691360138
349,loikaw,19.6742,97.2094,20.08000000000004,97,100,1.65,MM,1691360138
350,kuta,-8.7233,115.1723,25.0,88,20,5.81,ID,1691360139
351,puerto lempira,15.2667,-83.7667,30.08000000000004,70,40,3.09,HN,1691360139
352,brandon,27.9378,-82.2859,34.60000000000002,70,0,2.68,US,1691359918
353,taksimo,56.3444,114.8794,16.560000000000002,68,89,0.51,RU,1691359507
354,trairi,-3.2778,-39.2689,25.910000000000025,81,2,5.88,BR,1691359539
355,ciudad del carmen,18.6333,-91.8333,33.02000000000004,62,40,3.6,MX,1691360139
356,susuman,62.7833,148.1667,4.300000000000011,83,100,2.95,RU,1691360140
357,hamilton,39.1834,-84.5333,31.060000000000002,59,0,6.17,US,1691360056
358,thunder bay,48.4001,-89.3168,21.99000000000001,60,75,2.06,CA,1691360038
359,rio preto da eva,-2.6994,-59.6997,31.629999999999995,41,80,0.88,BR,1691360140
360,nuku'alofa,-21.1333,-175.2,22.189999999999998,88,100,6.17,TO,1691360140
361,petropavlovsk-kamchatsky,53.0452,158.6483,16.33000000000004,88,75,2.0,RU,1691360141
362,yakakent,41.6325,35.5289,25.480000000000018,77,0,0.78,TR,1691360141
363,berrotaran,-32.451,-64.3887,17.160000000000025,46,1,5.78,AR,1691359541
364,naze,28.3667,129.4833,25.510000000000048,90,100,16.68,JP,1691359541
365,botou,38.0667,116.5667,21.55000000000001,83,90,2.16,CN,1691359541
366,argo,37.6333,22.7333,25.99000000000001,63,0,2.5,GR,1691359541
367,camayenne,9.535,-13.6878,26.05000000000001,89,75,4.12,GN,1691359542
368,afaahiti,-17.75,-149.2833,27.930000000000007,75,46,4.69,PF,1691359542
369,nguigmi,14.2495,13.1092,27.77000000000004,67,9,4.71,NE,1691359542
370,porto torres,40.835,8.3972,19.100000000000023,67,0,4.99,IT,1691359542
371,ukiah,39.1502,-123.2078,38.420000000000016,22,0,4.63,US,1691359543
372,palikir - national government center,6.9248,158.1611,29.410000000000025,79,100,1.54,FM,1691359463
373,ust'-barguzin,53.45,108.9833,14.650000000000034,92,100,3.53,RU,1691359543
374,broken hill,-31.95,141.4333,5.660000000000025,88,0,3.6,AU,1691359543
375,port-gentil,-0.7193,8.7815,22.980000000000018,88,20,2.06,GA,1691359245
376,tsiroanomandidy,-18.7667,46.0333,15.270000000000039,74,27,1.5,MG,1691359543
377,camarinas,43.1311,-9.1817,19.400000000000034,75,30,11.05,ES,1691359544
378,vila do maio,15.1333,-23.2167,27.439999999999998,78,100,3.82,CV,1691359544
379,kemise,10.7167,39.8667,19.32000000000005,85,94,3.21,ET,1691359544
380,dzhalagash,45.0833,64.6667,26.439999999999998,39,37,3.05,KZ,1691359544
381,shimoda,34.6667,138.95,26.170000000000016,82,68,2.44,JP,1691359545
382,crane,31.3974,-102.3501,40.660000000000025,15,0,7.27,US,1691359545
383,ibipora,-23.2692,-51.0481,28.400000000000034,36,0,1.03,BR,1691359332
384,tsuyama,35.05,134.0,26.57000000000005,91,56,2.34,JP,1691359435
385,minas de marcona,-15.2119,-75.1103,16.54000000000002,64,5,4.8,PE,1691359545
386,warman,52.3168,-106.5679,27.83000000000004,38,40,3.6,CA,1691359545
387,glazunovka,52.4986,36.3275,23.55000000000001,60,2,6.35,RU,1691359546
388,banamba,13.55,-7.45,25.370000000000005,81,100,3.7,ML,1691359546
389,inongo,-1.95,18.2667,23.640000000000043,66,63,2.8,CD,1691359546
390,chui,-33.6971,-53.4616,19.920000000000016,79,100,1.71,UY,1691359546
391,grand falls-windsor,48.9332,-55.6649,12.150000000000034,97,100,3.36,CA,1691359489
392,nadym,65.5333,72.5167,16.930000000000007,55,6,2.76,RU,1691359547
393,ma'rib,15.4591,45.3253,29.760000000000048,38,73,5.54,YE,1691359547
394,namibe,-15.1961,12.1522,17.870000000000005,90,27,0.75,AO,1691359547
395,mirnyy,62.5353,113.9611,15.129999999999995,72,100,4.02,RU,1691359547
396,osorio,-29.8867,-50.2697,19.680000000000007,76,0,1.69,BR,1691359547
397,happy valley-goose bay,53.3168,-60.3315,18.170000000000016,63,100,2.06,CA,1691359548
398,al ghayzah,16.2079,52.176,25.890000000000043,86,84,1.4,YE,1691359548
399,tevriz,57.509,72.4042,13.430000000000007,75,0,0.93,RU,1691359548
400,fuerte olimpo,-21.0415,-57.8738,32.77000000000004,24,47,3.17,PY,1691359548
401,nanpiao,41.0982,120.7479,18.260000000000048,86,46,2.12,CN,1691359548
402,gamba,-2.65,10.0,21.28000000000003,89,12,2.06,GA,1691359549
403,cole harbour,44.6724,-63.4751,24.420000000000016,58,4,4.63,CA,1691359549
404,galveston,29.3669,-94.9669,38.379999999999995,57,0,7.2,US,1691359357
405,shitanjing,39.2342,106.3439,22.090000000000032,43,5,0.4,CN,1691359549
406,maun,-19.9833,23.4167,16.980000000000018,36,0,3.6,BW,1691359549
407,aktobe,50.2797,57.2072,22.05000000000001,53,0,4.0,KZ,1691359549
408,godech,43.015,23.0442,14.910000000000025,95,41,2.36,BG,1691359550
409,igarka,67.4667,86.5833,14.129999999999995,56,3,4.06,RU,1691359550
410,nossa senhora da gloria,-10.2183,-37.4203,20.140000000000043,92,47,3.59,BR,1691359550
411,nadi,-17.8,177.4167,25.0,88,75,0.0,FJ,1691359550
412,ghat,24.9647,10.1728,35.420000000000016,9,0,2.84,LY,1691359550
413,puerto aysen,-45.4,-72.7,4.990000000000009,99,99,1.38,CL,1691359550
414,tamiahua,21.2667,-97.45,31.200000000000045,65,1,6.82,MX,1691359551
415,gaiman,-43.2897,-65.4929,5.840000000000032,45,5,5.32,AR,1691359551
416,barcelos,41.5388,-8.6151,23.25,40,0,3.08,PT,1691359551
417,kangding,30.0513,101.9603,15.54000000000002,98,100,0.36,CN,1691359551
418,huron,41.1501,-82.5499,27.700000000000045,76,87,6.14,US,1691359551
419,tuy hoa,13.0833,109.3,27.230000000000018,72,57,3.96,VN,1691359551
420,island harbour,50.724,-1.2758,15.550000000000011,92,4,0.45,GB,1691359552
421,sao miguel do araguaia,-13.275,-50.1628,29.110000000000014,23,0,2.05,BR,1691359357
422,eilat,29.5581,34.9482,32.910000000000025,21,0,4.12,IL,1691359428
423,abdanan,32.9926,47.4198,29.260000000000048,19,0,4.16,IR,1691359552
424,helena valley west central,46.6629,-112.0604,25.49000000000001,42,20,2.06,US,1691359552
425,san fernando de apure,7.8878,-67.4724,27.660000000000025,90,98,1.19,VE,1691359553
426,san isidro,-12.1167,-77.05,20.77000000000004,68,20,7.2,PE,1691359553
427,champerico,14.3,-91.9167,35.30000000000001,69,9,5.21,GT,1691359553
428,vielha,42.6846,0.7726,6.3700000000000045,92,63,2.13,ES,1691359553
429,mana,5.6592,-53.7767,27.03000000000003,82,6,5.85,GF,1691359554
430,krasnoturansk,54.3186,91.5639,12.710000000000036,62,42,1.08,RU,1691359554
431,bonthe,7.5264,-12.505,25.55000000000001,80,92,2.94,SL,1691359554
432,nieuw amsterdam,5.8833,-55.0833,29.450000000000045,81,26,5.05,SR,1691359554
433,natal,-5.795,-35.2094,26.120000000000005,83,20,5.14,BR,1691359554
434,bamboo flat,11.7,92.7167,27.670000000000016,83,100,7.7,IN,1691359554
435,mount isa,-20.7333,139.5,12.870000000000005,54,0,3.6,AU,1691359555
436,saint-pierre,-21.3393,55.4781,20.82000000000005,78,0,10.8,RE,1691359555
437,inarajan village,13.2736,144.7484,27.54000000000002,97,100,1.55,GU,1691359555
438,igrim,63.1906,64.4162,16.74000000000001,59,49,1.03,RU,1691359555
439,blagoveshchenka,52.8333,79.8667,15.340000000000032,61,19,3.42,RU,1691359555
440,ola,59.5833,151.2833,11.75,56,92,7.16,RU,1691359555
441,gufeng,26.9083,118.9819,21.52000000000004,87,15,1.05,CN,1691359556
442,lospalos,-8.5186,127.0025,19.890000000000043,80,7,3.95,TL,1691359556
443,vilyuysk,63.7553,121.6247,15.240000000000009,61,67,2.14,RU,1691359556
444,udomlya,57.8794,34.9925,20.480000000000018,83,0,2.79,RU,1691359556
445,chegdomyn,51.1167,133.0167,15.710000000000036,55,0,0.5,RU,1691359557
446,cobija,-11.0267,-68.7692,34.10000000000002,49,20,1.54,BO,1691359557
447,trindade,-16.6494,-49.4889,28.860000000000014,24,0,2.02,BR,1691359557
448,bytow,54.1706,17.4919,15.330000000000041,97,96,4.68,PL,1691359349
449,saudarkrokur,65.7461,-19.6394,10.82000000000005,75,81,1.4,IS,1691359303
450,gimbi,9.1667,35.8333,11.980000000000018,96,84,0.74,ET,1691359558
451,sabha,27.0377,14.4283,32.89000000000004,29,0,8.07,LY,1691359558
452,dongola,19.1667,30.4833,33.670000000000016,38,21,1.07,SD,1691359558
453,belle fourche,44.6714,-103.8522,25.189999999999998,56,100,1.72,US,1691359558
454,margate,51.3813,1.3862,15.939999999999998,72,26,1.34,GB,1691359558
455,belmonte,-15.8631,-38.8828,22.24000000000001,77,2,3.8,BR,1691359559
456,tindouf,27.6711,-8.1474,36.25,15,0,4.12,DZ,1691359559
457,keetmanshoop,-26.5833,18.1333,20.510000000000048,22,0,4.63,NA,1691359559
458,tyukhtet,56.5389,89.3011,14.020000000000039,69,98,1.04,RU,1691359559
459,ghanzi,-21.5667,21.7833,11.760000000000048,36,1,3.22,BW,1691359559
460,yuncheng,35.0231,110.9928,24.0,81,75,2.08,CN,1691359559
461,sombor,45.7742,19.1122,13.950000000000045,92,94,3.26,RS,1691359560
462,pokaran,26.9167,71.9167,27.310000000000002,73,89,11.45,IN,1691359560
463,coronel dorrego,-38.7187,-61.2873,8.850000000000023,55,49,6.83,AR,1691359560
464,la passe,45.5549,-0.8967,17.210000000000036,81,62,4.32,FR,1691359560
465,same,-4.0667,37.7333,17.390000000000043,85,35,1.38,TZ,1691359560
466,opuwo,-18.0607,13.84,15.910000000000025,20,0,3.44,NA,1691359561
467,coruripe,-10.1256,-36.1756,23.29000000000002,88,67,4.68,BR,1691359561
468,voinjama,8.4219,-9.7478,20.439999999999998,100,100,1.25,LR,1691359561
469,trujillo,-8.116,-79.03,22.980000000000018,73,100,5.14,PE,1691359506
470,riverside,33.7333,-116.0508,42.27000000000004,16,0,3.6,US,1691359561
471,zabaykal'sk,49.6333,117.3167,14.770000000000039,82,88,2.41,RU,1691359562
472,fort mcmurray,56.7268,-111.381,19.77000000000004,68,20,2.57,CA,1691359562
473,awjilah,29.1081,21.2869,26.400000000000034,59,0,7.07,LY,1691359562
474,fonte boa,-2.4959,-66.2662,29.49000000000001,65,96,0.55,BR,1691359552
475,el playon,7.4713,-73.2031,30.150000000000034,72,100,0.88,CO,1691359562
476,qianzhou,28.3167,109.7167,24.99000000000001,94,99,0.41,CN,1691359563
477,izluchinsk,60.9794,76.9242,15.010000000000048,59,1,3.47,RU,1691359563
478,berezovyy,51.6667,135.7,19.460000000000036,50,4,1.53,RU,1691359563
479,xining,36.6167,101.7667,11.460000000000036,84,6,1.18,CN,1691359563
480,salalah,17.0151,54.0924,26.05000000000001,94,100,2.57,OM,1691359563
481,griffith,41.5284,-87.4237,23.410000000000025,89,100,5.14,US,1691359564
482,myeik,12.4333,98.6,26.05000000000001,88,98,5.15,MM,1691359564
483,prado,-17.3411,-39.2208,22.140000000000043,77,98,3.45,BR,1691359564
484,dauphin,51.1494,-100.0502,26.08000000000004,44,20,5.66,CA,1691359564
485,banda aceh,5.5577,95.3222,26.370000000000005,83,100,4.99,ID,1691359565
486,madalena,41.2162,-8.3345,23.75,52,1,1.94,PT,1691359565
487,macouria,4.9167,-52.3667,27.970000000000027,78,0,4.12,GF,1691359565
488,si sa ket,14.8333,104.3333,26.79000000000002,88,100,4.23,TH,1691359565
489,ponta delgada,37.7333,-25.6667,22.400000000000034,78,20,3.09,PT,1691359565
490,xiaoweizhai,26.1903,107.5125,21.379999999999995,97,93,0.89,CN,1691359565
491,malango,-2.9627,119.9001,18.450000000000045,98,88,0.53,ID,1691359566
492,ketchikan,55.3422,-131.6461,22.260000000000048,68,20,6.17,US,1691359566
493,oroqen zizhiqi,50.5667,123.7167,15.220000000000027,69,100,0.74,CN,1691359566
494,camocim,-2.9022,-40.8411,26.620000000000005,74,6,7.88,BR,1691359566
495,lawrenceburg,38.0373,-84.8966,31.32000000000005,69,40,5.66,US,1691359567
496,carloforte,39.145,8.3058,22.58000000000004,65,0,7.79,IT,1691359567
497,katabu,-4.9333,122.5167,22.629999999999995,85,77,2.58,ID,1691359567
498,san martin,-33.081,-68.4681,20.30000000000001,20,6,4.64,AR,1691359567
499,rio gallegos,-51.6226,-69.2181,1.0300000000000296,69,0,7.2,AR,1691359567
500,buzuluk,52.7807,52.2635,20.110000000000014,60,2,3.38,RU,1691359568
501,yerofey pavlovich,53.9667,121.9667,15.470000000000027,66,100,0.92,RU,1691359568
502,makeni,8.8833,-12.05,23.02000000000004,97,96,1.17,SL,1691359568
503,colby,39.3958,-101.0524,27.680000000000007,47,40,6.69,US,1691359568
504,bel ombre,-4.6167,55.4167,24.910000000000025,88,40,6.17,SC,1691359569
505,prince george,53.9166,-122.753,30.700000000000045,31,0,3.09,CA,1691359401
506,tobelo,1.7284,128.0095,25.730000000000018,81,98,3.29,ID,1691359569
507,amga,60.8953,131.9608,16.879999999999995,50,10,1.74,RU,1691359569
508,fort st. john,56.2499,-120.8529,25.939999999999998,47,40,3.6,CA,1691359569
509,san mariano,7.5,126.0,23.110000000000014,85,100,1.31,PH,1691359570
510,eastham,41.8301,-69.9739,25.53000000000003,62,17,2.24,US,1691359465
511,peace river,56.2501,-117.286,27.170000000000016,44,40,4.63,CA,1691359570
512,pontianak,-0.0333,109.3333,24.99000000000001,100,100,1.03,ID,1691359570
513,carutapera,-1.195,-46.02,26.0,83,20,4.32,BR,1691359570
514,kill devil hills,36.0307,-75.676,28.0,75,0,4.12,US,1691359289
515,kamloops,50.6665,-120.3192,34.76000000000005,20,20,2.06,CA,1691359373
516,kudahuvadhoo,2.6708,72.8944,27.960000000000036,77,100,4.1,MV,1691359571
517,ko samui,9.5357,99.9357,27.879999999999995,75,100,6.39,TH,1691359571
518,as sulayyil,20.4607,45.5779,35.14000000000004,11,11,2.78,SA,1691359571
519,kapsabet,0.2039,35.105,13.350000000000023,91,100,1.38,KE,1691359571
520,nova xavantina,-14.6667,-52.35,28.760000000000048,28,0,1.74,BR,1691359572
521,east ballina,-28.8667,153.5833,13.220000000000027,90,99,3.46,AU,1691359572
522,xilin hot,43.9667,116.0333,16.480000000000018,84,8,2.45,CN,1691359572
523,santiago de cao,-7.9589,-79.2392,23.07000000000005,73,100,5.14,PE,1691359572
524,benjamin constant,-4.3831,-70.0311,29.03000000000003,79,20,2.57,BR,1691359573
525,kawambwa,-9.7915,29.0791,18.060000000000002,43,49,3.95,ZM,1691359573
526,toliara,-23.35,43.6667,20.200000000000045,73,5,2.16,MG,1691359573
527,aral,40.5156,81.2636,27.660000000000025,29,42,3.77,CN,1691359573
528,humaita,-7.5061,-63.0208,32.33000000000004,34,44,1.34,BR,1691359573
529,hami,42.8,93.45,27.910000000000025,17,64,2.6,CN,1691359427
530,fauske,67.2588,15.3918,13.020000000000039,85,100,0.86,NO,1691359574
531,porto novo,6.4965,2.6036,25.900000000000034,88,89,4.46,BJ,1691359574
532,okha,53.5739,142.9478,16.74000000000001,60,19,2.96,RU,1691359574
533,revelstoke,50.9832,-118.2023,29.010000000000048,48,0,1.54,CA,1691359574
534,ascension,30.2169,-90.9001,38.34000000000003,52,75,3.09,US,1691359575
535,veinticinco de mayo,-35.4323,-60.1727,16.100000000000023,54,45,1.79,AR,1691359575
536,sydney mines,46.2367,-60.2177,21.010000000000048,91,75,1.79,CA,1691359575
537,aigues-mortes,43.5698,4.1871,21.0,37,0,5.14,FR,1691359575
538,torit,4.4133,32.5678,22.189999999999998,71,93,1.36,SS,1691359575
539,newport,51.5877,-2.9984,15.460000000000036,83,0,2.74,GB,1691359576
540,mahdalynivka,48.921,34.9156,28.33000000000004,38,0,7.62,UA,1691359576
541,kindu,-2.95,25.95,25.27000000000004,64,100,1.06,CD,1691359576
542,twin falls,42.3505,-114.6445,27.189999999999998,28,0,4.12,US,1691359576
543,namtsy,62.7161,129.6658,16.879999999999995,49,6,3.22,RU,1691359576
544,muisne,0.6,-80.0333,25.620000000000005,84,100,4.12,EC,1691360166
545,hakui,36.8833,136.7833,29.510000000000048,76,74,0.95,JP,1691359577
546,patnanungan,14.7833,122.1833,27.980000000000018,81,73,10.05,PH,1691359577
547,zhumysker,49.3333,49.4,28.430000000000007,36,0,5.16,KZ,1691359577
548,ostersund,63.1792,14.6357,15.25,82,0,4.12,SE,1691359344
549,chernyakhovsk,54.6335,21.8156,18.810000000000002,91,56,4.01,RU,1691359578
550,tell city,37.9514,-86.7678,30.480000000000018,70,0,2.57,US,1691359578
551,makushino,55.2103,67.2442,17.189999999999998,82,95,3.78,RU,1691359578
552,khawr fakkan,25.3313,56.342,30.03000000000003,50,28,1.16,AE,1691359578
553,aguisan,10.1656,122.8606,26.210000000000036,88,76,3.27,PH,1691359578
554,galliano,29.4422,-90.2992,37.0,52,0,5.14,US,1691359579
555,harper,4.375,-7.7169,24.930000000000007,84,47,2.43,LR,1691359579
556,rondonopolis,-16.4708,-54.6356,30.25,25,3,1.14,BR,1691359580
557,santa elena de uairen,4.6167,-61.1333,22.5,82,52,2.44,VE,1691359580
558,hammerfest,70.6634,23.6821,10.25,81,0,1.54,NO,1691359581
559,grand-lahou,5.1367,-5.0242,23.840000000000032,92,66,3.79,CI,1691359581
560,montepuez,-13.1256,38.9997,18.05000000000001,80,8,2.42,MZ,1691359581
561,east london,-33.0153,27.9116,18.230000000000018,77,99,5.89,ZA,1691359581
562,corner brook,48.9667,-57.9484,15.090000000000032,83,100,2.72,CA,1691359414
563,aripuana,-9.1667,-60.6333,30.689999999999998,34,95,0.93,BR,1691359582
564,kokkola,63.8385,23.1307,18.090000000000032,91,0,2.57,FI,1691359582
565,cormontreuil,49.2167,4.05,13.53000000000003,87,16,2.06,FR,1691359582
566,axim,4.8699,-2.2405,23.890000000000043,91,58,2.96,GH,1691359583
567,narrabri,-30.3167,149.7833,10.29000000000002,81,59,0.89,AU,1691359583
568,eydhafushi,5.1033,73.0708,28.02000000000004,78,100,6.6,MV,1691359583
569,tuburan,6.6439,122.2736,24.05000000000001,81,69,2.25,PH,1691359584
570,las palmas de gran canaria,28.0997,-15.4134,24.07000000000005,73,20,7.72,ES,1691359584
571,tangalle,6.024,80.7911,26.090000000000032,82,99,5.45,LK,1691359584
572,daru,-9.0763,143.2092,24.710000000000036,69,100,5.39,PG,1691359584
573,bocas del toro,9.3333,-82.25,27.28000000000003,74,100,3.58,PA,1691359585
574,cannonvale,-20.2833,148.7,18.660000000000025,81,23,7.4,AU,1691359585
575,mil'kovo,55.6078,37.7956,24.08000000000004,76,0,3.41,RU,1691359585
